"LINEITEM","L_PARTKEY",6000000,100000,17,8,1,0,0,36646,3733
"LINEITEM","L_PARTKEY",6000000,100000,17,8,1,0,0,36646,3651
"LINEITEM","L_PARTKEY",6000000,100000,17,8,1,0,0,36646,4029
"LINEITEM","L_PARTKEY",6000000,100000,17,8,1,0,0,36646,3587
"LINEITEM","L_PARTKEY",6000000,100000,17,8,1,0,0,36646,8745
"LINEITEM","L_PARTKEY",6000000,100000,17,8,1,0,0,36646,4581
"LINEITEM","L_PARTKEY",6000000,100000,17,8,1,0,0,36646,4217
"LINEITEM","L_PARTKEY",6000000,100000,17,8,1,0,0,36646,4198
"LINEITEM","L_PARTKEY",6000000,100000,17,8,1,0,0,36646,3585
"LINEITEM","L_PARTKEY",6000000,100000,17,0,0,1,0,75417,90
"LINEITEM","L_PARTKEY",6000000,100000,17,0,0,1,0,75417,67
"LINEITEM","L_PARTKEY",6000000,100000,17,0,0,1,0,75417,77
"LINEITEM","L_PARTKEY",6000000,100000,17,0,0,1,0,75417,64
"LINEITEM","L_PARTKEY",6000000,100000,17,0,0,1,0,75417,60
"LINEITEM","L_PARTKEY",6000000,100000,17,0,0,1,0,75417,64
"LINEITEM","L_PARTKEY",6000000,100000,17,0,0,1,0,75417,65
"LINEITEM","L_PARTKEY",6000000,100000,17,0,0,1,0,75417,103
"LINEITEM","L_PARTKEY",6000000,100000,17,0,0,1,0,75417,64
"LINEITEM","L_PARTKEY",6000000,100000,17,0,0,1,0,75417,91
"LINEITEM","L_PARTKEY",6000000,100000,17,0,1,0,1,143725,14812
"LINEITEM","L_PARTKEY",6000000,100000,17,0,1,0,1,143725,922
"LINEITEM","L_PARTKEY",6000000,100000,17,0,1,0,1,143725,878
"LINEITEM","L_PARTKEY",6000000,100000,17,0,1,0,1,143725,1842
"LINEITEM","L_PARTKEY",6000000,100000,17,0,1,0,1,143725,1027
"LINEITEM","L_PARTKEY",6000000,100000,17,0,1,0,1,143725,945
"LINEITEM","L_PARTKEY",6000000,100000,17,0,1,0,1,143725,943
"LINEITEM","L_PARTKEY",6000000,100000,17,0,1,0,1,143725,1629
"LINEITEM","L_PARTKEY",6000000,100000,17,0,1,0,1,143725,998
"LINEITEM","L_PARTKEY",6000000,100000,17,0,1,0,1,143725,927
